,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
280,B5 SH,SHRIMPLIN,2933,95.11,0.394,7.8,21.825,3.2,1,0.647,3
281,B5 SH,SHRIMPLIN,2933.5,96.55,0.391,8.2,20.44,3.1,1,0.588,3
282,B5 SH,SHRIMPLIN,2934,92.19,0.391,11.1,17.735,3.3,1,0.529,3
283,B5 SH,SHRIMPLIN,2934.5,100.17,0.391,11.6,18.11,3.2,1,0.471,3
284,B5 SH,SHRIMPLIN,2935,101.7,0.387,11.9,19.115,3.2,1,0.412,3
285,B5 SH,SHRIMPLIN,2935.5,100.5,0.38,13.8,18.12,3.2,1,0.353,3
286,B5 SH,SHRIMPLIN,2936,102.07,0.369,15.5,17.425,3.4,1,0.294,3
287,B5 SH,SHRIMPLIN,2936.5,109.83,0.358,15.2,18.72,3.7,1,0.235,3
288,B5 SH,SHRIMPLIN,2937,118.17,0.354,18.5,21.295,3.9,1,0.176,3
289,B5 SH,SHRIMPLIN,2937.5,119.16,0.358,17.9,24.97,3.8,1,0.118,3
290,B5 LM,SHRIMPLIN,2938,63.36,0.384,8.2,20.85,3.3,2,1,6
291,B5 LM,SHRIMPLIN,2938.5,44.37,0.398,6.1,14.47,3.4,2,0.95,6
292,B5 LM,SHRIMPLIN,2939,37.71,0.413,4.7,12.17,4,2,0.9,6
293,B5 LM,SHRIMPLIN,2939.5,37.36,0.438,4.4,12.545,5,2,0.85,6
294,B5 LM,SHRIMPLIN,2940,39.66,0.467,4.6,13.01,5,2,0.8,6
295,B5 LM,SHRIMPLIN,2940.5,52.61,0.487,5.1,12.835,5.3,2,0.75,8
296,B5 LM,SHRIMPLIN,2941,53.75,0.501,5.2,12.71,6,2,0.7,8
297,B5 LM,SHRIMPLIN,2941.5,59.61,0.504,5.5,12.8,6.1,2,0.65,8
298,B5 LM,SHRIMPLIN,2942,62.99,0.501,5.1,12.9,5.6,2,0.6,8
299,B5 LM,SHRIMPLIN,2942.5,72.39,0.496,4.6,12.795,5.1,2,0.55,8
300,B5 LM,SHRIMPLIN,2943,81.12,0.496,4.3,12.595,5,2,0.5,8
301,B5 LM,SHRIMPLIN,2944,234.8,0.515,4.7,11.41,4.8,2,0.4,8
302,B5 LM,SHRIMPLIN,2944,234.8,0.515,4.7,11.41,4.8,2,0.4,8
303,B5 LM,SHRIMPLIN,2944.5,273.48,0.538,5.3,10.045,5.1,2,0.35,8
304,B5 LM,SHRIMPLIN,2945,164.34,0.573,5.9,8.48,5.3,2,0.3,8
305,B5 LM,SHRIMPLIN,2945.5,101.5,0.6,5.9,7.805,5.7,2,0.25,8
306,B5 LM,SHRIMPLIN,2946,84.6,0.616,4.3,7.58,5.7,2,0.2,6
307,B5 LM,SHRIMPLIN,2946.5,84.6,0.616,4.3,7.58,5.7,2,0.2,6
308,B5 LM,SHRIMPLIN,2947,91.02,0.621,3.5,7.795,5.7,2,0.15,8
309,B5 LM,SHRIMPLIN,2947.5,116.04,0.605,3.8,7.73,5.5,2,0.1,4
310,B5 LM,SHRIMPLIN,2948,129.74,0.574,5,8.61,4.7,2,0.05,4
311,C SH,SHRIMPLIN,2948.5,130.95,0.545,6.2,12.17,4.2,1,1,3
312,C SH,SHRIMPLIN,2949,127.25,0.519,7.5,17.585,3.6,1,0.982,3
313,C SH,SHRIMPLIN,2949.5,115.33,0.484,10.4,20.065,3.3,1,0.965,3
314,C SH,SHRIMPLIN,2950,110.37,0.453,13.2,19.63,3.2,1,0.947,3
315,C SH,SHRIMPLIN,2950.5,95.97,0.433,12.9,17.945,3.2,1,0.93,3
316,C SH,SHRIMPLIN,2951,92.1,0.415,14.9,17.19,3.5,1,0.912,3
317,C SH,SHRIMPLIN,2951.5,92.33,0.401,14.7,16.855,3.6,1,0.895,3
318,C SH,SHRIMPLIN,2952,84.32,0.401,14.9,17.04,3.7,1,0.877,3
319,C SH,SHRIMPLIN,2952.5,85.93,0.405,14.1,16.725,3.7,1,0.86,3
320,C SH,SHRIMPLIN,2953,86.15,0.41,13.5,16.505,3.7,1,0.842,3
321,C SH,SHRIMPLIN,2953.5,87.94,0.418,13.6,16.735,3.6,1,0.825,3
322,C SH,SHRIMPLIN,2954,86.68,0.425,14.1,16.94,3.6,1,0.807,3
323,C SH,SHRIMPLIN,2954.5,85.31,0.431,14.7,17.845,3.5,1,0.789,3
324,C SH,SHRIMPLIN,2955,86.99,0.441,13.9,18.455,3.5,1,0.772,3
325,C SH,SHRIMPLIN,2955.5,88.41,0.456,13.4,18.05,3.6,1,0.754,3
326,C SH,SHRIMPLIN,2956,85.73,0.471,13.6,15.635,3.8,1,0.737,3
327,C SH,SHRIMPLIN,2956.5,79.97,0.48,13.1,13.72,4.1,1,0.719,3
328,C SH,SHRIMPLIN,2957,72.32,0.489,13.4,13.05,4.3,1,0.702,3
329,C SH,SHRIMPLIN,2957.5,69.7,0.496,13,13.785,4.2,1,0.684,3
330,C SH,SHRIMPLIN,2958,78.44,0.504,13.5,13.815,4.1,1,0.667,3
331,C SH,SHRIMPLIN,2958.5,82.19,0.509,12.2,14.275,4,1,0.649,3
332,C SH,SHRIMPLIN,2959,85.45,0.509,12.6,15.215,4,1,0.632,3
333,C SH,SHRIMPLIN,2959.5,92.63,0.508,13.7,16.465,3.9,1,0.614,3
334,C SH,SHRIMPLIN,2960,88.92,0.507,14.6,16.885,3.9,1,0.596,3
335,C SH,SHRIMPLIN,2960.5,90.45,0.505,13.7,16.3,3.8,1,0.579,3
336,C SH,SHRIMPLIN,2961,87.42,0.504,12.7,15.225,4,1,0.561,3
337,C SH,SHRIMPLIN,2961.5,84.11,0.507,12.5,15.12,4,1,0.544,3
338,C SH,SHRIMPLIN,2962,87.26,0.509,12,15.145,3.9,1,0.526,3
339,C SH,SHRIMPLIN,2962.5,84.87,0.511,12,14.82,3.9,1,0.509,3
340,C SH,SHRIMPLIN,2963,84.88,0.507,11.3,14.335,3.9,1,0.491,3
341,C SH,SHRIMPLIN,2963.5,88.37,0.493,10.5,15.695,4.2,1,0.474,3
342,C SH,SHRIMPLIN,2964,90.68,0.48,11.1,18.01,4.2,1,0.456,3
343,C SH,SHRIMPLIN,2964.5,94.56,0.471,12.3,20.75,3.9,1,0.439,3
344,C SH,SHRIMPLIN,2965,96.31,0.462,15,22.025,3.6,1,0.421,3
345,C SH,SHRIMPLIN,2965.5,99.42,0.456,17.2,22.97,3.4,1,0.404,3
346,C SH,SHRIMPLIN,2966,97.55,0.453,16.7,22.12,3.4,1,0.386,3
347,C SH,SHRIMPLIN,2966.5,98.51,0.45,15.3,20.35,3.6,1,0.368,3
348,C SH,SHRIMPLIN,2967,86.18,0.452,13.5,17.53,3.7,1,0.351,2
349,C SH,SHRIMPLIN,2967.5,89.44,0.461,12.2,16.31,3.8,1,0.333,2
350,C SH,SHRIMPLIN,2968,89.13,0.471,11.7,15.875,3.9,1,0.316,2
351,C SH,SHRIMPLIN,2968.5,87.64,0.484,12.1,15.865,3.8,1,0.298,2
352,C SH,SHRIMPLIN,2969,84.34,0.502,12.3,15.685,3.9,1,0.281,2
353,C SH,SHRIMPLIN,2969.5,83.26,0.517,12.3,15.23,3.8,1,0.263,2
354,C SH,SHRIMPLIN,2970,84.8,0.525,12.5,14.78,4,1,0.246,2
355,C SH,SHRIMPLIN,2970.5,84.02,0.531,10.8,15.47,3.9,1,0.228,2
356,C SH,SHRIMPLIN,2971,90.99,0.535,10.9,15.235,3.9,1,0.211,3
357,C SH,SHRIMPLIN,2971.5,83.72,0.537,11.4,14.25,3.9,1,0.193,3
358,C SH,SHRIMPLIN,2972,81.44,0.538,10.9,14.015,4,1,0.175,3
359,C SH,SHRIMPLIN,2972.5,80.51,0.538,10.1,14.465,3.9,1,0.158,3
360,C SH,SHRIMPLIN,2973,83.93,0.539,10,15.11,3.8,1,0.14,3
361,C SH,SHRIMPLIN,2973.5,83.36,0.535,10.1,15.73,3.7,1,0.123,3
362,C SH,SHRIMPLIN,2974,86.69,0.529,10.9,15.115,3.8,1,0.105,3
363,C SH,SHRIMPLIN,2974.5,86.71,0.521,10.6,13.995,3.7,1,0.088,3
364,C SH,SHRIMPLIN,2975,84.91,0.515,11,14.065,3.9,1,0.07,3
365,C SH,SHRIMPLIN,2975.5,84.75,0.516,13.6,20,3.7,1,0.053,3
366,C SH,SHRIMPLIN,2976,87.88,0.543,16.2,23.385,3.6,1,0.035,3
367,C SH,SHRIMPLIN,2976.5,86.06,0.584,15,20.82,3.3,1,0.018,3
368,C LM,SHRIMPLIN,2977,56.43,0.627,10.4,12.115,3.7,2,1,5
369,C LM,SHRIMPLIN,2977.5,32.69,0.667,6.2,6.42,4.4,2,0.99,5
370,C LM,SHRIMPLIN,2978,25.06,0.708,5.9,4.845,5.5,2,0.98,5
371,C LM,SHRIMPLIN,2978.5,18.26,0.77,5.3,4.695,5.2,2,0.971,5
372,C LM,SHRIMPLIN,2979,18.28,0.874,4.9,4.67,5,2,0.961,5
373,C LM,SHRIMPLIN,2979.5,14.41,0.947,3.9,5.705,5.1,2,0.951,5
374,C LM,SHRIMPLIN,2980,13.99,0.983,2.3,7.35,5.2,2,0.941,8
375,C LM,SHRIMPLIN,2980.5,13.28,0.983,0.1,8.365,5.4,2,0.931,8
376,C LM,SHRIMPLIN,2981,16.71,0.946,0.1,8.53,5.4,2,0.922,8
377,C LM,SHRIMPLIN,2981.5,31.35,0.907,3.7,8.695,5,2,0.912,8
378,C LM,SHRIMPLIN,2982,49.41,0.881,9.4,10.025,4.5,2,0.902,5
379,C LM,SHRIMPLIN,2982.5,65.33,0.862,13.3,9.785,4,2,0.892,5
380,C LM,SHRIMPLIN,2983,64.3,0.841,11.1,9.24,4.3,2,0.882,5
381,C LM,SHRIMPLIN,2983.5,42.48,0.819,7.1,8.02,4.7,2,0.873,5
382,C LM,SHRIMPLIN,2984,29.96,0.794,4.8,7.48,4.8,2,0.863,8
383,C LM,SHRIMPLIN,2984.5,21.23,0.772,3.5,7.98,5,2,0.853,8
384,C LM,SHRIMPLIN,2985,28.09,0.768,2.2,8.295,5.1,2,0.843,8
385,C LM,SHRIMPLIN,2985.5,31.12,0.775,1.5,8.515,5.2,2,0.833,8
386,C LM,SHRIMPLIN,2986,36.63,0.78,0.9,8.165,4.8,2,0.824,5
387,C LM,SHRIMPLIN,2986.5,36.1,0.783,0.5,8.115,4.3,2,0.814,5
388,C LM,SHRIMPLIN,2987,42.06,0.787,0.6,7.475,4,2,0.804,5
389,C LM,SHRIMPLIN,2987.5,44.31,0.792,1.5,6.77,4,2,0.794,5
390,C LM,SHRIMPLIN,2988,43.19,0.803,2.1,6.215,4.1,2,0.784,5
391,C LM,SHRIMPLIN,2988.5,39.82,0.82,2.3,6.04,4.3,2,0.775,5
392,C LM,SHRIMPLIN,2989,41.71,0.839,2.3,6.61,4.4,2,0.765,5
393,C LM,SHRIMPLIN,2989.5,43.02,0.865,2.5,7.01,4.3,2,0.755,5
394,C LM,SHRIMPLIN,2990,42.6,0.889,2.4,7.33,4.2,2,0.745,5
395,C LM,SHRIMPLIN,2990.5,41.53,0.906,2.7,6.94,4,2,0.735,5
396,C LM,SHRIMPLIN,2991,46.69,0.918,2.1,6.705,4.2,2,0.725,5
397,C LM,SHRIMPLIN,2991.5,49,0.929,2.4,6.685,4.3,2,0.716,5
398,C LM,SHRIMPLIN,2992,51.83,0.936,2.1,7.07,4.5,2,0.706,5
399,C LM,SHRIMPLIN,2992.5,45.87,0.94,2.7,7.445,4.2,2,0.696,5
400,C LM,SHRIMPLIN,2993,45.87,0.94,2.7,7.445,4.2,2,0.696,5
401,C LM,SHRIMPLIN,2993.5,46.83,0.943,2.4,7.655,4.4,2,0.686,5
402,C LM,SHRIMPLIN,2994,47.5,0.946,2.9,7.705,4,2,0.676,5
403,C LM,SHRIMPLIN,2994.5,48.88,0.947,3.1,7.33,4,2,0.667,5
404,C LM,SHRIMPLIN,2995,45.88,0.949,4.6,6.865,3.8,2,0.657,5
405,C LM,SHRIMPLIN,2995.5,51.63,0.952,4.3,6.88,4.1,2,0.647,5
406,C LM,SHRIMPLIN,2996,49.28,0.954,3.9,7.085,4.3,2,0.637,5
407,C LM,SHRIMPLIN,2996.5,52.4,0.956,3.7,7.105,4.4,2,0.627,5
408,C LM,SHRIMPLIN,2997,50.59,0.96,4.3,6.665,4.5,2,0.618,5
409,C LM,SHRIMPLIN,2997.5,49.71,0.963,4.5,6.645,4.6,2,0.608,5
410,C LM,SHRIMPLIN,2998,46.48,0.967,4.8,6.69,4.6,2,0.598,5
411,C LM,SHRIMPLIN,2998.5,50.19,0.972,4.6,6.815,4.5,2,0.588,5
412,C LM,SHRIMPLIN,2999,55.85,0.969,4.7,6.475,4.3,2,0.578,5
413,C LM,SHRIMPLIN,2999.5,74.49,0.954,4.8,6.14,4.2,2,0.569,5
414,C LM,SHRIMPLIN,3000,126.32,0.936,5.2,6.41,4.2,2,0.559,4
415,C LM,SHRIMPLIN,3000.5,274,0.92,6.9,7.65,4.5,2,0.549,4
416,C LM,SHRIMPLIN,3001,358.74,0.903,8.5,10.035,4.6,2,0.539,4
417,C LM,SHRIMPLIN,3001.5,361.15,0.896,9.9,12.255,4.8,2,0.529,4
418,C LM,SHRIMPLIN,3002,227.99,0.894,10.3,12.67,4.7,2,0.52,4
419,C LM,SHRIMPLIN,3002.5,115.43,0.893,10,11.24,4.6,2,0.51,5
420,C LM,SHRIMPLIN,3003,80.43,0.893,9.3,9.055,4.3,2,0.5,5
421,C LM,SHRIMPLIN,3003.5,65.06,0.898,8.4,8.13,4.5,2,0.49,5
422,C LM,SHRIMPLIN,3004,49.86,0.91,7.6,7.585,4.8,2,0.48,5
423,C LM,SHRIMPLIN,3004.5,51.04,0.925,7.3,7.795,5.1,2,0.471,5
424,C LM,SHRIMPLIN,3005,52.63,0.942,7.6,7.84,5,2,0.461,5
425,C LM,SHRIMPLIN,3005.5,56.88,0.975,7.8,8.3,4.9,2,0.441,5
426,C LM,SHRIMPLIN,3006,60.61,0.982,7.8,8.335,4.9,2,0.431,5
427,C LM,SHRIMPLIN,3006.5,57.36,0.985,7.6,8.07,4.7,2,0.422,5
428,C LM,SHRIMPLIN,3007,53.58,0.986,7.2,8.13,4.6,2,0.412,5
429,C LM,SHRIMPLIN,3007.5,52.02,0.986,7.1,8.165,4.7,2,0.402,5
430,C LM,SHRIMPLIN,3008,53.66,0.986,7.4,8.46,4.8,2,0.392,5
431,C LM,SHRIMPLIN,3008.5,55.22,0.985,7.7,8.54,4.8,2,0.382,5
432,C LM,SHRIMPLIN,3009,50.16,0.982,7.2,8.38,4.7,2,0.373,5
433,C LM,SHRIMPLIN,3009.5,55.6,0.971,7.1,8.295,4.5,2,0.363,5
434,C LM,SHRIMPLIN,3010,53.77,0.955,6.8,8.035,4.5,2,0.353,5
435,C LM,SHRIMPLIN,3010.5,50.23,0.937,7.1,8.86,4.6,2,0.343,5
436,C LM,SHRIMPLIN,3011,63.43,0.915,7.1,9.95,5,2,0.333,5
437,C LM,SHRIMPLIN,3011.5,61.93,0.889,8,11.39,5.2,2,0.324,5
438,C LM,SHRIMPLIN,3012,68.62,0.863,8.1,12.28,5.1,2,0.314,5
439,C LM,SHRIMPLIN,3012.5,74.18,0.836,8.2,12.17,4.8,2,0.304,5
440,C LM,SHRIMPLIN,3013,73.86,0.816,8,12.37,4.7,2,0.294,4
441,C LM,SHRIMPLIN,3013.5,71.51,0.798,8.9,12.94,4.6,2,0.284,4
442,C LM,SHRIMPLIN,3014,79.77,0.782,10,14.235,4.4,2,0.275,4
443,C LM,SHRIMPLIN,3014.5,80.9,0.776,11,14.86,4.3,2,0.265,4
444,C LM,SHRIMPLIN,3015,96.85,0.775,9.4,13.74,4.3,2,0.255,4
445,C LM,SHRIMPLIN,3015.5,92.76,0.771,7.8,11.48,4.4,2,0.245,4
446,C LM,SHRIMPLIN,3016,51.5,0.762,6.6,8.025,4.1,2,0.225,6
447,C LM,SHRIMPLIN,3016.5,47.77,0.756,7.4,9.425,4.1,2,0.216,6
448,C LM,SHRIMPLIN,3017,54.15,0.751,6.4,11.7,4.9,2,0.206,6
449,C LM,SHRIMPLIN,3017.5,50.45,0.74,4.3,13.34,5,2,0.196,6
450,C LM,SHRIMPLIN,3018,32.78,0.723,1.2,13.11,5.1,2,0.186,9
451,C LM,SHRIMPLIN,3018.5,23.5,0.711,0.3,12.3,5.2,2,0.176,9
452,C LM,SHRIMPLIN,3019,28.33,0.706,0.5,11.79,5.3,2,0.167,9
453,C LM,SHRIMPLIN,3019.5,31.12,0.704,1.7,11.325,5.3,2,0.157,9
454,C LM,SHRIMPLIN,3020,28.68,0.709,1.9,11.165,5.4,2,0.147,9
455,C LM,SHRIMPLIN,3020.5,31.67,0.721,1.6,10.535,5.4,2,0.137,9
456,C LM,SHRIMPLIN,3021,39.75,0.733,0.9,10.04,5.5,2,0.127,9
457,C LM,SHRIMPLIN,3021.5,36.56,0.747,2,8.545,5.3,2,0.118,9
458,C LM,SHRIMPLIN,3022,36.56,0.747,2,8.545,5.3,2,0.118,9
459,C LM,SHRIMPLIN,3022.5,37.21,0.764,2.7,7.73,5.6,2,0.108,9
460,C LM,SHRIMPLIN,3023,35.8,0.777,2.5,8.195,5.7,2,0.098,9
461,C LM,SHRIMPLIN,3023.5,36.56,0.784,1.4,10.29,5.8,2,0.088,9
462,C LM,SHRIMPLIN,3024,27.96,0.791,1.6,12.12,5.5,2,0.078,8
463,C LM,SHRIMPLIN,3024.5,26.3,0.797,2.1,12.385,5.4,2,0.069,8
464,C LM,SHRIMPLIN,3025,19.97,0.803,1.9,11.12,5.5,2,0.059,8
465,C LM,SHRIMPLIN,3025.5,17.92,0.808,1.5,9.73,5.4,2,0.049,8
466,C LM,SHRIMPLIN,3026,17.92,0.808,1.5,9.73,5.4,2,0.049,8
467,C LM,SHRIMPLIN,3026.5,16.51,0.814,2,8.275,5.5,2,0.039,8
468,C LM,SHRIMPLIN,3027,21.94,0.82,3.3,7.68,5.4,2,0.029,8
469,C LM,SHRIMPLIN,3027.5,32.54,0.821,2.5,7.445,5.8,2,0.02,8
470,C LM,SHRIMPLIN,3028,47.7,0.814,1.6,7.34,5.8,2,0.01,8
