,Formation,Depth,GR,ILD_log10,DeltaPHI,PHIND,NM_M,RELPOS,Facies,Well Name,PE
513,0.076923077,0.404371585,0.250162988,0.260931195,0.526041667,0.356239989,0,0.316161616,1,6,0.278692678
514,0.076923077,0.405282332,0.262736332,0.257611029,0.513020833,0.34948571,0,0.298989899,1,6,0.291360527
515,0.076923077,0.406193078,0.267625966,0.260931195,0.546875,0.326135201,0,0.282828283,1,6,0.304028376
516,0.076923077,0.407103825,0.337617584,0.267571525,0.651041667,0.350354117,0,0.266666667,1,6,0.304028376
517,0.076923077,0.408014572,0.355453106,0.275539922,0.739583333,0.366757367,0,0.250505051,1,6,0.304028376
518,0.076923077,0.408925319,0.345534134,0.280188154,0.674479167,0.380458905,0,0.234343434,2,6,0.304028376
519,0.076923077,0.409836066,0.331563752,0.286164451,0.6015625,0.307512688,0,0.218181818,2,6,0.329364074
520,0.076923077,0.410746812,0.270792586,0.292804782,0.575520833,0.239583936,0,0.202020202,1,6,0.354699772
521,0.076923077,0.411657559,0.264878458,0.298117047,0.622395833,0.208224782,0,0.185858586,1,6,0.342031923
522,0.076923077,0.412568306,0.268557325,0.301437212,0.635416667,0.227329744,0,0.168686869,1,6,0.329364074
523,0.076923077,0.413479053,0.256542796,0.300773179,0.640625,0.245952257,0,0.152525253,1,6,0.316696225
524,0.076923077,0.4143898,0.292400112,0.297453013,0.703125,0.306740771,0,0.136363636,1,6,0.304028376
525,0.076923077,0.415300546,0.353590388,0.290812683,0.755208333,0.245566298,0,0.12020202,1,6,0.278692678
526,0.076923077,0.416211293,0.342134674,0.280188154,0.716145833,0.532912638,0,0.104040404,2,6,0.278692678
527,0.076923077,0.41712204,0.282667412,0.272219757,0.619791667,0.509851599,0,0.087878788,2,6,0.291360527
528,0.076923077,0.418032787,0.214072832,0.270891691,0.572916667,0.379494008,0,0.071717172,2,6,0.354699772
529,0.076923077,0.418943534,0.265157865,0.275539922,0.6328125,0.303363631,0,0.055555556,2,6,0.38003547
530,0.076923077,0.419854281,0.272329328,0.298117047,0.586197917,0.425905556,0,0.038383838,2,6,0.291360527
531,0.076923077,0.420765027,0.288255565,0.345263394,0.9453125,0.628726915,0,0.022222222,2,6,0.240689131
532,0.076923077,0.421675774,0.288860948,0.397057974,0.5625,0.686620738,0,0.006060606,3,6,0.215353433
533,0.076923077,0.422586521,0.152696284,0.445532388,0.0546875,0.531175824,0,0,3,6,0.266024829
534,0,0.423497268,0.152696284,0.445532388,0.45,0.531175824,1,1,8,6,0.266024829
535,0,0.425318761,0.062773587,0.513927794,0.283854167,0.165093884,1,0.952525253,8,6,0.608056752
536,0,0.426229508,0.108270467,0.544473315,0.520833333,0.104112391,1,0.929292929,8,6,0.544717507
537,0,0.427140255,0.181568408,0.592947729,0.627604167,0.132094406,1,0.906060606,8,6,0.494046111
538,0,0.428051002,0.2238521,0.631461647,0.763020833,0.159690461,1,0.882828283,6,6,0.430706866
539,0,0.428961749,0.199776474,0.65802297,0.8359375,0.16017291,1,0.858585859,6,6,0.418039017
540,0,0.429872495,0.194747136,0.671303631,0.802083333,0.128813756,1,0.835353535,6,6,0.430706866
541,0,0.430783242,0.240104312,0.663999267,0.71875,0.096779174,1,0.812121212,6,6,0.443374715
542,0,0.431693989,0.347303716,0.64939054,0.638020833,0.076130377,1,0.788888889,6,6,0.494046111
543,0,0.432604736,0.348374779,0.652046672,0.583333333,0.070244505,1,0.764646465,6,6,0.570053205
544,0,0.433515483,0.287883021,0.662007168,0.5390625,0.079989965,1,0.741414141,6,6,0.63339245
545,0,0.43442623,0.242339573,0.687240425,0.5546875,0.089252977,1,0.718181818,6,6,0.658728148
546,0,0.435336976,0.284111018,0.723762243,0.630208333,0.113954341,1,0.694949495,6,6,0.620724601
547,0,0.436247723,0.278290025,0.7489955,0.65625,0.129006735,1,0.670707071,6,6,0.570053205
548,0,0.43715847,0.239172953,0.761612128,0.6328125,0.139234644,1,0.647474747,8,6,0.570053205
549,0,0.438069217,0.127223619,0.764268261,0.5625,0.13711187,1,0.624242424,8,6,0.570053205
550,0,0.438979964,0.07991059,0.753643732,0.513020833,0.142804763,1,0.601010101,8,6,0.582721054
551,0,0.43989071,0.044984633,0.75762793,0.481770833,0.135761014,1,0.576767677,8,6,0.570053205
552,0,0.440801457,0.052947751,0.767588426,0.463541667,0.119454254,1,0.553535354,8,6,0.595388903
553,0,0.441712204,0.054810468,0.763604228,0.455729167,0.102568556,1,0.53030303,8,6,0.595388903
554,0,0.442622951,0.067616653,0.745675335,0.466145833,0.096972153,1,0.507070707,8,6,0.595388903
555,0,0.443533698,0.111716494,0.727082409,0.546875,0.116559563,1,0.482828283,6,6,0.570053205
556,0,0.444444444,0.243736612,0.699857053,0.645833333,0.145699454,1,0.45959596,6,6,0.544717507
557,0,0.445355191,0.345021887,0.673959763,0.744791667,0.172427102,1,0.436363636,6,6,0.481378262
558,0,0.446265938,0.308698892,0.654702804,0.778645833,0.18284799,1,0.413131313,6,6,0.481378262
559,0,0.447176685,0.309118003,0.639430044,0.796875,0.185356722,1,0.388888889,6,6,0.468710413
560,0,0.448087432,0.290351122,0.619509052,0.692708333,0.162778132,1,0.342424242,6,6,0.481378262
561,0,0.448998179,0.183943373,0.626813415,0.567708333,0.162199193,1,0.319191919,6,6,0.430706866
562,0,0.449908925,0.150880134,0.645406341,0.447916667,0.177541056,1,0.294949495,6,6,0.456042564
563,0,0.450819672,0.179286579,0.676615896,0.3984375,0.167602617,1,0.271717172,6,6,0.481378262
564,0,0.451730419,0.187761945,0.714465781,0.3984375,0.136243463,1,0.248484848,6,6,0.582721054
565,0,0.452641166,0.222082518,0.752315665,0.463541667,0.09475289,1,0.225252525,6,6,0.582721054
566,0,0.453551913,0.26958182,0.770908591,0.489583333,0.077191764,1,0.201010101,6,6,0.595388903
567,0,0.454462659,0.337338176,0.769580525,0.520833333,0.065902468,1,0.177777778,6,6,0.608056752
568,0,0.455373406,0.281177238,0.743683236,0.5390625,0.064648102,1,0.154545455,6,6,0.582721054
569,0,0.456284153,0.246903232,0.700521086,0.567708333,0.070148015,1,0.131313131,6,6,0.557385356
570,0,0.4571949,0.320108038,0.652046672,0.609375,0.1012177,1,0.107070707,6,6,0.519381809
571,0,0.458105647,0.372729813,0.620173085,0.690104167,0.156023852,1,0.083838384,6,6,0.443374715
572,0,0.459016393,0.429496135,0.592947729,0.739583333,0.245759277,1,0.060606061,6,6,0.392703319
573,0,0.45992714,0.406677843,0.559746076,0.6796875,0.299504043,1,0.037373737,4,6,0.38003547
574,0.230769231,0.460837887,0.293145199,0.47408581,0.619791667,0.305389915,0,1,3,6,0.329364074
575,0.230769231,0.461748634,0.277312098,0.432915759,0.1328125,0.576525985,0,0.97979798,3,6,0.278692678
576,0.230769231,0.462659381,0.277638074,0.403698304,0.0234375,0.744418071,0,0.958585859,3,6,0.240689131
577,0.230769231,0.463570128,0.275309677,0.384441345,0.096354167,0.863100407,0,0.938383838,3,6,0.228021282
578,0.230769231,0.464480874,0.304973456,0.369832618,0.294270833,0.845635771,0,0.917171717,3,6,0.240689131
579,0.230769231,0.465391621,0.308093508,0.357880023,0.252604167,0.834732434,0,0.896969697,3,6,0.25335698
580,0.230769231,0.466302368,0.326068734,0.344599361,0.348958333,0.750400432,0,0.876767677,3,6,0.304028376
581,0.230769231,0.467213115,0.336686225,0.335966931,0.5234375,0.651112526,0,0.855555556,3,6,0.304028376
582,0.230769231,0.468123862,0.346465493,0.333974832,0.6875,0.638665354,0,0.835353535,3,6,0.291360527
583,0.230769231,0.469034608,0.335848002,0.33995113,0.473958333,0.677550705,0,0.814141414,3,6,0.266024829
584,0.230769231,0.469945355,0.324206017,0.359208089,0.411458333,0.696559177,0,0.793939394,3,6,0.291360527
585,0.230769231,0.470856102,0.320108038,0.393737808,0.434895833,0.621876146,0,0.773737374,3,6,0.266024829
586,0.230769231,0.471766849,0.305951383,0.432251726,0.3125,0.600744901,0,0.752525253,3,6,0.278692678
587,0.230769231,0.472677596,0.273819503,0.471429677,0.143229167,0.541789691,0,0.732323232,3,6,0.266024829
588,0.230769231,0.473588342,0.272701872,0.505959397,0.1328125,0.453598101,0,0.711111111,3,6,0.405371168
589,0.230769231,0.474499089,0.206575393,0.529864587,0.5859375,0.230417414,0,0.690909091,3,6,0.50671396
590,0.230769231,0.475409836,0.190323182,0.554433811,0.721354167,0.151102877,0,0.66969697,3,6,0.50671396
591,0.230769231,0.476320583,0.187808513,0.590291597,0.6953125,0.147629248,0,0.649494949,3,6,0.50671396
592,0.230769231,0.47723133,0.222920741,0.615524853,0.703125,0.157181729,0,0.629292929,3,6,0.481378262
593,0.230769231,0.478142077,0.225761386,0.625485349,0.7265625,0.16982188,0,0.608080808,3,6,0.481378262
594,0.230769231,0.479052823,0.231302971,0.628805515,0.736979167,0.164225477,0,0.587878788,3,6,0.456042564
595,0.230769231,0.47996357,0.24988358,0.622829217,0.6796875,0.154769486,0,0.566666667,2,6,0.430706866
596,0.230769231,0.480874317,0.246670392,0.610212589,0.622395833,0.139427623,0,0.546464646,2,6,0.405371168
597,0.230769231,0.481785064,0.230790724,0.59759596,0.583333333,0.129392694,0,0.526262626,1,6,0.392703319
598,0.230769231,0.482695811,0.218403651,0.582987233,0.552083333,0.128041838,0,0.505050505,1,6,0.38003547
599,0.230769231,0.483606557,0.186877154,0.561074142,0.515625,0.126883961,0,0.484848485,1,6,0.392703319
600,0.230769231,0.484517304,0.189950638,0.531192654,0.546875,0.129392694,0,0.463636364,1,6,0.392703319
601,0.230769231,0.485428051,0.197448077,0.503303265,0.572916667,0.147243289,0,0.443434343,1,6,0.38003547
602,0.230769231,0.486338798,0.200614697,0.481390173,0.596354167,0.169435921,0,0.423232323,1,6,0.354699772
603,0.230769231,0.487249545,0.197960324,0.460141115,0.565104167,0.188058434,0,0.402020202,1,6,0.354699772
604,0.230769231,0.488160291,0.200195585,0.434907859,0.5625,0.185742681,0,0.381818182,1,6,0.367367621
605,0.230769231,0.489071038,0.18380367,0.409010569,0.575520833,0.180049789,0,0.360606061,1,6,0.38003547
606,0.230769231,0.489981785,0.209229766,0.383113279,0.583333333,0.185260233,0,0.34040404,1,6,0.38003547
607,0.230769231,0.490892532,0.21095278,0.361864221,0.583333333,0.203593277,0,0.32020202,1,6,0.392703319
608,0.230769231,0.491803279,0.209229766,0.344599361,0.557291667,0.218645671,0,0.298989899,1,6,0.418039017
609,0.230769231,0.492714026,0.21071994,0.327334502,0.572916667,0.224724522,0,0.278787879,1,6,0.418039017
610,0.230769231,0.493624772,0.2141194,0.313389807,0.578125,0.241127772,0,0.257575758,1,6,0.392703319
611,0.230769231,0.494535519,0.203827885,0.302765278,0.598958333,0.252320577,0,0.237373737,1,6,0.342031923
612,0.230769231,0.495446266,0.199916178,0.299445113,0.578125,0.263706363,0,0.216161616,1,6,0.329364074
613,0.230769231,0.496357013,0.222641334,0.299445113,0.5546875,0.249232907,0,0.195959596,1,6,0.316696225
614,0.230769231,0.49726776,0.258638353,0.304757377,0.567708333,0.243057566,0,0.175757576,1,6,0.342031923
615,0.230769231,0.498178506,0.271630809,0.315381906,0.700520833,0.266504564,0,0.154545455,1,6,0.354699772
616,0.230769231,0.499089253,0.308652324,0.329990634,0.729166667,0.327389568,0,0.134343434,1,6,0.304028376
617,0.230769231,0.5,0.312657167,0.343271295,0.588541667,0.376406337,0,0.113131313,3,6,0.291360527
618,0.230769231,0.500910747,0.306556766,0.354559857,0.4140625,0.361836392,0,0.092929293,3,6,0.278692678
619,0.230769231,0.501821494,0.305392568,0.360536155,0.411458333,0.294100619,0,0.072727273,3,6,0.367367621
620,0.230769231,0.50273224,0.301853404,0.366512453,0.638020833,0.263995832,0,0.051515152,3,6,0.291360527
621,0.230769231,0.503642987,0.326115302,0.382449246,0.549479167,0.473089021,0,0.031313131,3,6,0.240689131
622,0.230769231,0.504553734,0.294262829,0.4136588,0,0.948783265,0,0.01010101,3,6,0.202685584
623,0.153846154,0.508196721,0.121309491,0.550449613,0.322916667,0.315231865,1,0.766666667,8,6,0.430706866
624,0.153846154,0.509107468,0.069153395,0.601580159,0.455729167,0.184391825,1,0.688888889,8,6,0.430706866
625,0.153846154,0.510018215,0.070457297,0.682592193,0.40625,0.129971632,1,0.611111111,8,6,0.468710413
626,0.153846154,0.510928962,0.065707367,0.788173451,0.440104167,0.08819159,1,0.533333333,8,6,0.468710413
627,0.153846154,0.511839709,0.079957157,0.87449775,0.5234375,0.067542793,1,0.456565657,8,6,0.456042564
628,0.153846154,0.512750455,0.088758499,0.887778411,0.583333333,0.063972674,1,0.378787879,6,6,0.481378262
629,0.153846154,0.513661202,0.092856478,0.822703171,0.5625,0.084235512,1,0.301010101,6,6,0.532049658
630,0.153846154,0.514571949,0.111437087,0.715129814,0.559895833,0.086261796,1,0.223232323,6,6,0.582721054
631,0.153846154,0.515482696,0.112089038,0.606892423,0.5546875,0.09475289,1,0.145454545,6,6,0.392703319
632,0.153846154,0.516393443,0.123498184,0.535840885,0.453125,0.257145063,1,0.067676768,6,6,0.278692678
633,0.384615385,0.517304189,0.149948775,0.503303265,0.109375,0.602578205,0,1,3,6,0.202685584
634,0.384615385,0.518214936,0.262969172,0.483382273,0.0234375,0.734286652,0,0.970707071,3,6,0.164682037
635,0.384615385,0.52003643,0.301806836,0.460805148,0.15625,0.548158012,0,0.911111111,2,6,0.278692678
636,0.384615385,0.520947177,0.302365651,0.444204322,0.330729167,0.401011212,0,0.880808081,2,6,0.354699772
637,0.384615385,0.521857923,0.305252864,0.440884156,0.5390625,0.229356028,0,0.851515152,2,6,0.367367621
638,0.384615385,0.52276867,0.27884884,0.460141115,0.5859375,0.165865802,0,0.822222222,2,6,0.392703319
639,0.384615385,0.523679417,0.246530688,0.482054207,0.596354167,0.147339779,0,0.791919192,2,6,0.392703319
640,0.384615385,0.524590164,0.250954643,0.499983099,0.6171875,0.153225651,0,0.762626263,2,6,0.392703319
641,0.384615385,0.525500911,0.24965074,0.512599728,0.6796875,0.170979756,0,0.732323232,2,6,0.38003547
642,0.384615385,0.526411658,0.254167831,0.513263761,0.747395833,0.193365368,0,0.703030303,2,6,0.367367621
643,0.384615385,0.527322404,0.245692465,0.499319066,0.7890625,0.210154577,0,0.672727273,2,6,0.38003547
644,0.384615385,0.528233151,0.235820061,0.48072614,0.7890625,0.212470329,0,0.643434343,2,6,0.38003547
645,0.384615385,0.529143898,0.227717239,0.462133214,0.752604167,0.2024354,0,0.614141414,2,6,0.418039017
646,0.384615385,0.530054645,0.233445096,0.440220123,0.7578125,0.193365368,0,0.583838384,2,6,0.418039017
647,0.384615385,0.530965392,0.23088386,0.426939462,0.768229167,0.197128466,0,0.554545455,2,6,0.430706866
648,0.384615385,0.531876138,0.230511316,0.426275429,0.809895833,0.196838997,0,0.524242424,2,6,0.430706866
649,0.384615385,0.532786885,0.216121822,0.426939462,0.809895833,0.191339084,0,0.494949495,2,6,0.456042564
650,0.384615385,0.533697632,0.254912918,0.432251726,0.890625,0.218163222,0,0.465656566,2,6,0.443374715
651,0.384615385,0.534608379,0.253795287,0.445532388,0.861979167,0.351126035,0,0.435353535,2,6,0.342031923
652,0.384615385,0.535519126,0.29514762,0.466117413,0.552083333,0.530886354,0,0.406060606,3,6,0.291360527
653,0.384615385,0.536429872,0.304135233,0.485374372,0.361979167,0.518439183,0,0.375757576,3,6,0.228021282
654,0.384615385,0.537340619,0.263434851,0.505959397,0.229166667,0.396283217,0,0.346464646,3,6,0.329364074
655,0.384615385,0.538251366,0.232653441,0.526544422,0.526041667,0.172716571,0,0.317171717,2,6,0.418039017
656,0.384615385,0.539162113,0.199916178,0.54779348,0.5703125,0.098226519,0,0.286868687,2,6,0.430706866
657,0.384615385,0.54007286,0.221709975,0.547129447,0.5859375,0.11424381,0,0.167676768,2,6,0.418039017
658,0.384615385,0.540983607,0.252724225,0.490022603,0.65625,0.165962292,0,0.138383838,2,6,0.38003547
659,0.384615385,0.541894353,0.258638353,0.428267528,0.817708333,0.321696675,0,0.109090909,2,6,0.329364074
660,0.384615385,0.5428051,0.293052063,0.375808916,0.549479167,0.624674347,0,0.078787879,3,6,0.278692678
661,0.384615385,0.543715847,0.285228649,0.33995113,0.463541667,0.732067388,0,0.049494949,3,6,0.25335698
662,0.384615385,0.544626594,0.231954922,0.325342402,0.411458333,0.686813717,0,0.019191919,3,6,0.291360527
663,0.307692308,0.545537341,0.129086337,0.329326601,0.575520833,0.486211621,1,1,6,6,0.38003547
664,0.307692308,0.546448087,0.101378411,0.336630964,0.575520833,0.318609004,1,0.855555556,6,6,0.418039017
665,0.307692308,0.547358834,0.079305206,0.347919527,0.473958333,0.191725043,1,0.711111111,6,6,0.494046111
666,0.307692308,0.548269581,0.066964701,0.365184386,0.4375,0.101989618,1,0.566666667,6,6,0.582721054
667,0.307692308,0.549180328,0.072599423,0.393737808,0.484375,0.063972674,1,0.423232323,6,6,0.570053205
668,0.307692308,0.550091075,0.100912732,0.444204322,0.567708333,0.074007603,1,0.278787879,6,6,0.481378262
669,0.307692308,0.551001821,0.15278942,0.503303265,0.653645833,0.12070862,1,0.134343434,6,6,0.418039017
670,0.538461538,0.551912568,0.219381578,0.543809282,0.765625,0.168374534,0,1,3,6,0.405371168
671,0.538461538,0.552823315,0.310561609,0.551113646,0.833333333,0.201470503,0,0.976767677,3,6,0.392703319
672,0.538461538,0.553734062,0.316987985,0.534512819,0.856770833,0.211312453,0,0.954545455,3,6,0.418039017
673,0.538461538,0.554644809,0.312657167,0.507287463,0.796875,0.198961771,0,0.931313131,3,6,0.418039017
674,0.538461538,0.555555556,0.301201453,0.483382273,0.7421875,0.187961944,0,0.908080808,3,6,0.405371168
675,0.538461538,0.556466302,0.290956506,0.468109512,0.6953125,0.180242768,0,0.884848485,3,6,0.392703319
676,0.538461538,0.557377049,0.245645897,0.461469181,0.6875,0.181979583,0,0.862626263,2,6,0.392703319
677,0.538461538,0.558287796,0.286579119,0.459477082,0.669270833,0.182076072,0,0.839393939,2,6,0.418039017
678,0.538461538,0.559198543,0.23991804,0.458813049,0.638020833,0.180242768,0,0.816161616,2,6,0.430706866
679,0.538461538,0.56010929,0.231209835,0.454828851,0.619791667,0.188830352,0,0.792929293,2,6,0.418039017
680,0.538461538,0.561020036,0.239359225,0.446196421,0.643229167,0.202049441,0,0.770707071,2,6,0.392703319
681,0.538461538,0.561930783,0.234516159,0.432251726,0.6796875,0.213724696,0,0.747474747,2,6,0.354699772
682,0.538461538,0.56284153,0.309443979,0.409674602,0.6953125,0.218356201,0,0.724242424,3,6,0.329364074
683,0.538461538,0.563752277,0.312843439,0.378465048,0.677083333,0.219707057,0,0.702020202,3,6,0.329364074
684,0.538461538,0.564663024,0.303855826,0.347919527,0.708333333,0.232733167,0,0.678787879,3,6,0.316696225
685,0.538461538,0.56557377,0.25169973,0.320030138,0.734375,0.261680079,0,0.655555556,2,6,0.316696225
686,0.538461538,0.566484517,0.237170532,0.294796881,0.716145833,0.291109439,0,0.632323232,2,6,0.316696225
687,0.538461538,0.567395264,0.197168669,0.274211856,0.6875,0.303460121,0,0.61010101,2,6,0.304028376
688,0.538461538,0.568306011,0.225156003,0.257611029,0.651041667,0.299214574,0,0.586868687,2,6,0.316696225
689,0.538461538,0.569216758,0.21458508,0.2469865,0.669270833,0.297477759,0,0.563636364,2,6,0.316696225
690,0.538461538,0.570127505,0.232187762,0.248314566,0.684895833,0.291398908,0,0.54040404,2,6,0.329364074
691,0.538461538,0.571038251,0.229207414,0.254954897,0.71875,0.284837608,0,0.518181818,2,6,0.354699772
692,0.538461538,0.571948998,0.264133371,0.254954897,0.71875,0.270171173,0,0.494949495,2,6,0.367367621
693,0.538461538,0.572859745,0.270420043,0.254954897,0.7265625,0.266504564,0,0.471717172,2,6,0.392703319
694,0.538461538,0.573770492,0.270420043,0.254954897,0.7265625,0.266504564,0,0.471717172,2,6,0.392703319
695,0.538461538,0.574681239,0.273959206,0.254954897,0.7421875,0.269978193,0,0.449494949,2,6,0.367367621
696,0.538461538,0.575591985,0.276613579,0.253626831,0.7734375,0.281074509,0,0.426262626,2,6,0.342031923
697,0.538461538,0.576502732,0.261385862,0.252298765,0.729166667,0.298056697,0,0.403030303,2,6,0.316696225
698,0.538461538,0.577413479,0.234842135,0.248314566,0.666666667,0.317740597,0,0.37979798,2,6,0.316696225
699,0.538461538,0.578324226,0.236146037,0.235033905,0.651041667,0.332021073,0,0.357575758,2,6,0.304028376
700,0.538461538,0.579234973,0.222641334,0.219761144,0.645833333,0.345722611,0,0.334343434,2,6,0.304028376
701,0.538461538,0.580145719,0.258545217,0.207144516,0.65625,0.362125861,0,0.311111111,2,6,0.291360527
702,0.538461538,0.581056466,0.263993667,0.199176119,0.6484375,0.379590498,0,0.287878788,2,6,0.304028376
703,0.538461538,0.581967213,0.259336872,0.196519987,0.638020833,0.383739555,0,0.265656566,1,6,0.304028376
704,0.538461538,0.58287796,0.255564869,0.202496285,0.6171875,0.37891507,0,0.242424242,1,6,0.316696225
705,0.538461538,0.583788707,0.263481419,0.217105012,0.598958333,0.358555742,0,0.219191919,1,6,0.304028376
706,0.538461538,0.584699454,0.262969172,0.233705839,0.578125,0.338968332,0,0.196969697,1,6,0.304028376
707,0.538461538,0.5856102,0.309164571,0.249642633,0.596354167,0.304521508,0,0.173737374,1,6,0.316696225
708,0.538461538,0.586520947,0.326720685,0.260931195,0.6640625,0.275864065,0,0.150505051,2,6,0.354699772
709,0.538461538,0.587431694,0.337058769,0.273547823,0.716145833,0.269495745,0,0.127272727,3,6,0.304028376
710,0.538461538,0.588342441,0.350889448,0.290812683,0.653645833,0.337135028,0,0.105050505,3,6,0.291360527
711,0.538461538,0.589253188,0.31689485,0.318038039,0.375,0.47366796,0,0.081818182,3,6,0.25335698
712,0.538461538,0.590163934,0.317639937,0.352567758,0.203125,0.66944557,0,0.058585859,3,6,0.228021282
713,0.692307692,0.593806922,0.250582099,0.420299131,0.174479167,0.477913507,0,0.978787879,2,6,0.38003547
714,0.692307692,0.594717668,0.232653441,0.420299131,0.502604167,0.306161833,0,0.957575758,2,6,0.367367621
715,0.692307692,0.595628415,0.2274844,0.420299131,0.536458333,0.283679731,0,0.937373737,2,6,0.342031923
716,0.692307692,0.596539162,0.213607153,0.414986867,0.46875,0.287828789,0,0.916161616,1,6,0.329364074
717,0.692307692,0.597449909,0.187109993,0.402370238,0.557291667,0.234180513,0,0.894949495,1,6,0.342031923
718,0.692307692,0.598360656,0.196423582,0.386433445,0.619791667,0.207838824,0,0.873737374,1,6,0.354699772
719,0.692307692,0.599271403,0.171183757,0.367840519,0.572916667,0.22848762,0,0.852525253,1,6,0.354699772
720,0.692307692,0.600182149,0.194234889,0.344599361,0.549479167,0.238908508,0,0.831313131,1,6,0.342031923
721,0.692307692,0.601092896,0.200428425,0.320030138,0.536458333,0.242189158,0,0.811111111,1,6,0.329364074
722,0.692307692,0.602003643,0.206342554,0.299445113,0.552083333,0.251838129,0,0.78989899,1,6,0.342031923
723,0.692307692,0.60291439,0.216354661,0.280188154,0.5390625,0.257145063,0,0.768686869,1,6,0.342031923
724,0.692307692,0.603825137,0.217146316,0.263587327,0.549479167,0.263416893,0,0.747474747,1,6,0.342031923
725,0.692307692,0.604735883,0.22906771,0.250970699,0.557291667,0.269206276,0,0.726262626,1,6,0.316696225
726,0.692307692,0.60564663,0.241594486,0.244330368,0.5546875,0.284355159,0,0.705050505,1,6,0.316696225
727,0.692307692,0.606557377,0.219567849,0.241674236,0.549479167,0.296416372,0,0.684848485,1,6,0.316696225
728,0.692307692,0.607468124,0.233538232,0.2469865,0.520833333,0.290144542,0,0.663636364,1,6,0.329364074
729,0.692307692,0.608378871,0.242851821,0.254954897,0.5546875,0.268048399,0,0.642424242,1,6,0.329364074
730,0.692307692,0.609289617,0.219754121,0.263587327,0.596354167,0.251259191,0,0.621212121,1,6,0.342031923
731,0.692307692,0.610200364,0.272795008,0.272219757,0.6640625,0.254539841,0,0.6,1,6,0.329364074
732,0.692307692,0.611111111,0.301993108,0.275539922,0.703125,0.265539667,0,0.578787879,1,6,0.329364074
733,0.692307692,0.612021858,0.321737916,0.273547823,0.71875,0.268048399,0,0.558585859,1,6,0.316696225
734,0.692307692,0.612932605,0.338502375,0.272219757,0.71875,0.26438179,0,0.537373737,1,6,0.316696225
735,0.692307692,0.613843352,0.271537673,0.269563625,0.731770833,0.269399255,0,0.516161616,1,6,0.316696225
736,0.692307692,0.614754098,0.260827047,0.264915393,0.705729167,0.291495397,0,0.494949495,1,6,0.316696225
737,0.692307692,0.615664845,0.244667971,0.259603129,0.674479167,0.305582894,0,0.473737374,1,6,0.329364074
738,0.692307692,0.616575592,0.211930707,0.252298765,0.609375,0.316293252,0,0.452525253,1,6,0.316696225
739,0.692307692,0.617486339,0.218217379,0.244330368,0.552083333,0.317933576,0,0.432323232,1,6,0.304028376
740,0.692307692,0.618397086,0.22701872,0.245658434,0.526041667,0.323722959,0,0.411111111,1,6,0.304028376
741,0.692307692,0.619307832,0.224969731,0.252298765,0.533854167,0.33317895,0,0.38989899,1,6,0.329364074
742,0.692307692,0.620218579,0.210207693,0.257611029,0.552083333,0.347845385,0,0.368686869,1,6,0.316696225
743,0.692307692,0.621129326,0.227158424,0.257611029,0.497395833,0.346783998,0,0.347474747,1,6,0.304028376
744,0.692307692,0.622040073,0.212675794,0.248314566,0.4765625,0.328547444,0,0.326262626,1,6,0.304028376
745,0.692307692,0.62295082,0.229021142,0.232377773,0.513020833,0.303460121,0,0.306060606,1,6,0.304028376
746,0.692307692,0.623861566,0.233165689,0.211128715,0.622395833,0.305389915,0,0.284848485,1,6,0.316696225
747,0.692307692,0.624772313,0.238288162,0.191207722,0.671875,0.319670391,0,0.263636364,1,6,0.329364074
748,0.692307692,0.62568306,0.232187762,0.178591094,0.671875,0.345143673,0,0.242424242,2,6,0.329364074
749,0.692307692,0.626593807,0.232187762,0.178591094,0.671875,0.345143673,0,0.242424242,2,6,0.329364074
750,0.692307692,0.627504554,0.258358946,0.173942863,0.640625,0.347652405,0,0.221212121,2,6,0.329364074
751,0.692307692,0.628415301,0.258778057,0.178591094,0.614583333,0.339354291,0,0.2,2,6,0.354699772
752,0.692307692,0.629326047,0.232932849,0.18855159,0.619791667,0.310986318,0,0.17979798,2,6,0.367367621
753,0.692307692,0.630236794,0.236099469,0.202496285,0.6484375,0.281846427,0,0.158585859,2,6,0.392703319
754,0.692307692,0.631147541,0.281596349,0.217105012,0.700520833,0.255118779,0,0.137373737,2,6,0.38003547
755,0.692307692,0.632058288,0.266461768,0.232377773,0.729166667,0.275574596,0,0.116161616,2,6,0.278692678
756,0.692307692,0.632969035,0.304414641,0.252298765,0.53125,0.465562824,0,0.094949495,3,6,0.240689131
757,0.692307692,0.633879781,0.319735494,0.28151622,0.268229167,0.668673653,0,0.073737374,3,6,0.215353433
758,0.692307692,0.634790528,0.300037254,0.322022237,0.341145833,0.850942704,0,0.053535354,3,6,0.215353433
759,0.692307692,0.635701275,0.285275217,0.374480849,0.325520833,0.989115961,0,0.032323232,3,6,0.228021282
760,0.692307692,0.636612022,0.249837012,0.418971065,0.1796875,0.892433277,0,0.011111111,3,6,0.228021282
761,0.615384615,0.638433515,0.059653535,0.498655033,0.491927083,0.301433837,0,0.855555556,6,6,0.532049658
762,0.615384615,0.639344262,0.034832821,0.545801381,0.614583333,0.08172678,1,0.711111111,6,6,0.494046111
763,0.615384615,0.640255009,0.02398249,0.598924027,0.716145833,0.077288253,1,0.566666667,6,6,0.443374715
764,0.615384615,0.641165756,0.031759337,0.642086176,0.770833333,0.119550744,1,0.423232323,6,6,0.392703319
765,0.615384615,0.642076503,0.035391636,0.616852919,0.71875,0.171076246,1,0.278787879,6,6,0.405371168
